user_id,age,number_dependents,last_month_salary_median,total_loans,default_flag,more_90_days_overdue,using_lines_not_secured_personal_assets,debt_ratio,risk_age,risk_dependents,risk_salary,risk_loans,risk_overdue,risk_lines_not_secured,risk_debt_ratio,risk_score,segmentation,segmentation_num
2073,32,0,4200,5,0,0,"0,047595857","0,3808617",1,0,1,1,0,0,2,5,menor risco,0
23961,36,0,5958,5,0,0,"0,010079832","0,060580634",1,0,0,1,0,0,2,4,menor risco,0
9902,36,0,3169,5,0,0,"0,258093548","0,243533123",1,0,1,1,0,0,2,5,menor risco,0
31818,39,0,4894,5,0,0,"0,322329789","0,141981614",1,0,1,1,0,0,2,5,menor risco,0
7500,41,0,9167,5,0,0,"0,003115724","0,031413613",1,0,0,1,0,0,2,4,menor risco,0
33120,42,0,656,5,0,1,"0,452238117","1,237442922",1,0,1,1,2,0,2,7,maior risco,1
26887,45,0,4400,5,0,0,"0,059012082","0,637355147",1,0,1,1,0,0,2,5,menor risco,0
31003,49,0,8671,5,0,0,0,"0,151983395",1,0,0,1,0,0,2,4,menor risco,0
23565,54,0,10000,5,0,0,"0,035183521","0,145685431",0,0,0,1,0,0,2,3,menor risco,0
25518,55,0,6334,5,0,0,0,"0,709392265",0,0,0,1,0,0,2,3,menor risco,0
10399,55,0,9196,5,0,0,"0,106322342","0,013808851",0,0,0,1,0,0,2,3,menor risco,0
8807,55,0,2783,5,0,0,"0,005215482","0,450431034",0,0,1,1,0,0,2,4,menor risco,0
34397,56,0,5416,5,0,0,0,41,0,0,1,1,0,0,2,4,menor risco,0
19415,57,0,1800,5,0,0,"0,27780934","0,823986674",0,0,1,1,0,0,2,4,menor risco,0
27371,58,0,12827,5,0,0,"0,186181382","0,268942937",0,0,0,1,0,0,2,3,menor risco,0
15643,59,0,5416,5,0,0,"0,00768331",1878,0,0,1,1,0,0,2,4,menor risco,0
21883,59,0,5416,5,0,0,0,6412,0,0,1,1,0,0,2,4,menor risco,0
19710,59,0,3323,5,0,0,"0,017041439","0,660950662",0,0,1,1,0,0,2,4,menor risco,0
16981,60,0,5416,5,0,0,"0,084596616",1463,0,0,1,1,0,0,2,4,menor risco,0
13098,60,0,6024,5,0,1,"0,799681311","0,562157676",0,0,0,1,2,2,2,7,maior risco,1
26173,64,0,5416,5,0,0,"0,030705977",53,0,0,1,1,0,0,2,4,menor risco,0
6632,66,0,5416,5,0,0,"0,08036496",2159,0,0,1,1,0,0,2,4,menor risco,0
7611,67,0,5416,5,0,0,"0,14560518",1429,0,0,1,1,0,0,2,4,menor risco,0
24057,67,0,5000,5,0,0,"0,070317653","0,021395721",0,0,1,1,0,0,2,4,menor risco,0
29374,73,0,5416,5,0,0,"0,021469799",1662,0,0,1,1,0,0,2,4,menor risco,0
17764,76,0,7000,5,0,0,"0,035930209","0,00657049",0,0,0,1,0,0,2,3,menor risco,0
25267,78,0,5416,5,0,0,"0,027961717",38,0,0,1,1,0,0,2,4,menor risco,0
15636,90,0,3594,5,0,0,"0,024101946","0,007788595",0,0,1,1,0,0,2,4,menor risco,0
12358,27,0,2500,5,0,0,0,"0,137544982",1,0,1,1,0,0,2,5,menor risco,0
7301,27,0,3400,5,0,0,"0,275404472","0,170538077",1,0,1,1,0,0,2,5,menor risco,0
25546,28,0,5416,5,0,0,"0,043308851",37,1,0,1,1,0,0,2,5,menor risco,0
33439,36,0,3376,5,1,3,"0,9999999","0,122297898",1,0,1,1,2,2,2,9,maior risco,1
27957,36,0,5416,5,0,0,"0,022753858",2216,1,0,1,1,0,0,2,5,menor risco,0
19021,36,0,5500,5,0,0,"0,202599202","0,233412107",1,0,0,1,0,0,2,4,menor risco,0
11626,36,0,2300,5,0,0,"0,760269978","0,170795306",1,0,1,1,0,2,2,7,maior risco,1
4949,36,0,4850,5,0,0,"0,06115524","0,014636157",1,0,1,1,0,0,2,5,menor risco,0
6408,37,0,1800,5,0,0,"0,007940885","0,148250972",1,0,1,1,0,0,2,5,menor risco,0
31398,38,0,2500,5,0,0,"0,058011735","0,008396641",1,0,1,1,0,0,2,5,menor risco,0
24596,39,0,3207,5,0,0,"0,006829046","0,140274314",1,0,1,1,0,0,2,5,menor risco,0
4051,39,0,2000,5,0,0,"0,101226678","0,014492754",1,0,1,1,0,0,2,5,menor risco,0
20250,39,0,3750,5,0,0,"0,98579572","0,261530259",1,0,1,1,0,2,2,7,maior risco,1
16113,41,0,5416,5,0,0,"0,904279429",203,1,0,1,1,0,2,2,7,maior risco,1
642,42,0,9072,5,0,0,"0,080729228","0,197839744",1,0,0,1,0,0,2,4,menor risco,0
19751,45,0,6833,5,0,0,"0,115766696","0,346649107",1,0,0,1,0,0,2,4,menor risco,0
35287,50,0,4250,5,0,1,"0,9999999","0,131498471",1,0,1,1,2,2,2,9,maior risco,1
35801,52,0,5416,5,0,0,"0,005722213",6154,1,0,1,1,0,0,2,5,menor risco,0
34539,53,0,5416,5,0,0,"0,164985001",1591,0,0,1,1,0,0,2,4,menor risco,0
13139,55,0,5416,5,0,0,"0,158356493",1701,0,0,1,1,0,0,2,4,menor risco,0
6164,56,0,1833,5,0,0,"0,895514058","0,692475463",0,0,1,1,0,2,2,6,menor risco,0
1475,60,0,6882,5,0,0,"0,050143059","0,310765655",0,0,0,1,0,0,2,3,menor risco,0
27054,63,0,3333,5,0,0,"0,245098193","0,140071986",0,0,1,1,0,0,2,4,menor risco,0
33998,64,0,9600,5,0,0,"0,582794334","0,247682533",0,0,0,1,0,0,2,3,menor risco,0
26618,65,0,1400,5,0,0,"0,228923271","0,063526053",0,0,1,1,0,0,2,4,menor risco,0
4910,66,0,5416,5,0,0,"0,015544748",10,0,0,1,1,0,0,2,4,menor risco,0
20129,66,0,5416,5,0,0,"0,043927918",88,0,0,1,1,0,0,2,4,menor risco,0
32946,68,0,1972,5,0,0,"0,053270398","0,056259503",0,0,1,1,0,0,2,4,menor risco,0
12982,71,0,5416,5,0,0,"0,002949853",1167,0,0,1,1,0,0,2,4,menor risco,0
14290,72,0,5416,5,0,0,"0,127428809",247,0,0,1,1,0,0,2,4,menor risco,0
8946,73,0,5416,5,0,0,"0,194897924",217,0,0,1,1,0,0,2,4,menor risco,0
17264,73,0,4251,5,0,0,"0,047994929","0,016227658",0,0,1,1,0,0,2,4,menor risco,0
24038,78,0,2500,5,0,0,0,0,0,0,1,1,0,0,0,2,menor risco,0
10047,79,0,2200,5,0,0,"0,440177991","0,61517492",0,0,1,1,0,0,2,4,menor risco,0
9320,80,0,2000,5,0,0,"0,010506916","0,014992504",0,0,1,1,0,0,2,4,menor risco,0
32396,81,0,5416,5,0,0,"0,012861252",1679,0,0,1,1,0,0,2,4,menor risco,0
30194,82,0,4804,5,0,0,"0,050397984","0,009781478",0,0,1,1,0,0,2,4,menor risco,0
33015,85,0,5416,5,0,0,"0,076728218",1535,0,0,1,1,0,0,2,4,menor risco,0
5513,23,0,2700,5,0,0,"0,028985507","0,027027027",1,0,1,1,0,0,2,5,menor risco,0
15099,24,0,1000,5,0,1,"0,923931149","0,54045954",1,0,1,1,2,2,2,9,maior risco,1
13402,24,0,867,5,0,0,"0,087896137","0,035714286",1,0,1,1,0,0,2,5,menor risco,0
22818,26,0,5416,5,0,0,"0,096975756",741,1,0,1,1,0,0,2,5,menor risco,0
10687,31,0,4256,5,0,0,"0,032384143","0,368569415",1,0,1,1,0,0,2,5,menor risco,0
9732,33,0,6733,5,0,0,"0,044434771","0,016780517",1,0,0,1,0,0,2,4,menor risco,0
5479,33,0,4000,5,0,0,"0,084103218","0,031992002",1,0,1,1,0,0,2,5,menor risco,0
4469,37,0,4600,5,0,0,"0,062223565","0,014562052",1,0,1,1,0,0,2,5,menor risco,0
28364,37,0,2500,5,0,0,0,0,1,0,1,1,0,0,0,3,menor risco,0
23519,38,0,7083,5,0,0,"0,801014213","0,066205534",1,0,0,1,0,2,2,6,menor risco,0
23656,38,0,15000,5,0,0,"0,124480718","0,14605693",1,0,0,1,0,0,2,4,menor risco,0
5085,38,0,5416,5,0,0,0,1202,1,0,1,1,0,0,2,5,menor risco,0
13000,43,0,2400,5,0,0,"0,84180791","0,442315702",1,0,1,1,0,2,2,7,maior risco,1
20590,44,0,4786,5,0,0,"0,717856429","0,469187382",1,0,1,1,0,2,2,7,maior risco,1
13328,45,0,5416,5,0,0,"0,004638461",3371,1,0,1,1,0,0,2,5,menor risco,0
24397,45,0,5383,5,1,2,"1,057452123","0,086552749",1,0,1,1,2,2,2,9,maior risco,1
4759,45,0,5416,5,0,0,"0,154753022",1652,1,0,1,1,0,0,2,5,menor risco,0
33759,45,0,5416,5,0,0,"0,073115861",2841,1,0,1,1,0,0,2,5,menor risco,0
35064,46,0,5416,5,0,0,"0,918442608",1546,1,0,1,1,0,2,2,7,maior risco,1
7374,48,0,8500,5,0,0,"0,053098938","0,055640513",1,0,0,1,0,0,2,4,menor risco,0
19565,49,0,1826,5,0,0,"0,063112215","0,068418172",1,0,1,1,0,0,2,5,menor risco,0
19989,51,0,5416,5,0,1,"0,75724855",2245,1,0,1,1,2,2,2,9,maior risco,1
13300,53,0,1734,5,1,2,"0,9999999","1,625936599",0,0,1,1,2,2,2,8,maior risco,1
3217,54,0,6300,5,0,0,"0,080110185","0,054118394",0,0,0,1,0,0,2,3,menor risco,0
2981,54,0,5416,5,0,0,0,1042,0,0,1,1,0,0,2,4,menor risco,0
970,55,0,5416,5,0,0,"0,13659317",2553,0,0,1,1,0,0,2,4,menor risco,0
15286,55,0,5416,5,0,0,0,4260,0,0,1,1,0,0,2,4,menor risco,0
3917,55,0,5195,5,0,0,0,"0,012124711",0,0,1,1,0,0,2,4,menor risco,0
29856,61,0,2550,5,0,0,"0,030166755","0,012152097",0,0,1,1,0,0,2,4,menor risco,0
34093,63,0,3840,5,0,0,0,"0,144233273",0,0,1,1,0,0,2,4,menor risco,0
3257,64,0,5416,5,0,2,"0,074166846",493,0,0,1,1,2,0,2,6,menor risco,0
221,68,0,3500,5,0,0,"0,063018372","0,274207369",0,0,1,1,0,0,2,4,menor risco,0
1045,70,0,11666,5,0,0,"0,069026094","0,013028199",0,0,0,1,0,0,2,3,menor risco,0
5745,71,0,5416,5,0,0,"0,00188377",3,0,0,1,1,0,0,2,4,menor risco,0
13284,71,0,5416,5,0,0,"0,090295485",1766,0,0,1,1,0,0,2,4,menor risco,0
35462,73,0,2150,5,0,0,"0,009717564","0,006043701",0,0,1,1,0,0,2,4,menor risco,0
18432,77,0,5416,5,0,0,"0,010563832",12,0,0,1,1,0,0,2,4,menor risco,0
13765,80,0,4497,5,0,0,"0,212077736","0,323477101",0,0,1,1,0,0,2,4,menor risco,0
17978,83,0,5416,5,0,0,"0,205574364",122,0,0,1,1,0,0,2,4,menor risco,0
1735,92,0,4166,5,0,0,"0,016628255","0,00887929",0,0,1,1,0,0,2,4,menor risco,0
26546,24,0,1500,5,0,0,"0,722811269","0,488341106",1,0,1,1,0,2,2,7,maior risco,1
20899,27,0,2090,5,1,1,"0,9999999","0,029650885",1,0,1,1,2,2,2,9,maior risco,1
17928,28,0,5416,5,0,0,"0,088149326",1508,1,0,1,1,0,0,2,5,menor risco,0
35247,31,0,1200,5,1,1,"0,9999999","0,149875104",1,0,1,1,2,2,2,9,maior risco,1
20675,31,0,5000,5,0,0,0,"0,120375925",1,0,1,1,0,0,2,5,menor risco,0
27995,31,0,4433,5,0,0,"0,992011005","0,256878665",1,0,1,1,0,2,2,7,maior risco,1
28389,33,0,6666,5,0,0,"0,808044845","0,052347383",1,0,0,1,0,2,2,6,menor risco,0
27322,36,0,5416,5,0,0,"0,011008083",19,1,0,1,1,0,0,2,5,menor risco,0
17786,37,0,9208,5,0,0,"0,119772279","0,256813986",1,0,0,1,0,0,2,4,menor risco,0
5254,41,0,6166,5,0,0,"0,135064416","0,231717204",1,0,0,1,0,0,2,4,menor risco,0
17556,44,0,5416,5,0,0,0,2525,1,0,1,1,0,0,2,5,menor risco,0
25598,44,0,5416,5,0,0,"0,170093759",126,1,0,1,1,0,0,2,5,menor risco,0
5317,45,0,15416,5,0,0,"0,162627595","0,047804372",1,0,0,1,0,0,2,4,menor risco,0
18921,47,0,8584,5,0,0,"0,942473972","0,375305766",1,0,0,1,0,2,2,6,menor risco,0
10318,51,0,4678,5,0,1,"0,92007992","0,045522548",1,0,1,1,2,2,2,9,maior risco,1
24440,51,0,5416,5,0,0,"0,688696196",466,1,0,1,1,0,2,2,7,maior risco,1
32248,52,0,5416,5,0,0,"0,185360202",1751,1,0,1,1,0,0,2,5,menor risco,0
2483,53,0,5416,5,0,0,"0,141127286",2392,0,0,1,1,0,0,2,4,menor risco,0
14735,53,0,5416,5,0,0,"0,028161401",3664,0,0,1,1,0,0,2,4,menor risco,0
3617,54,0,5416,5,0,0,"0,088098478",2293,0,0,1,1,0,0,2,4,menor risco,0
8229,54,0,5416,5,0,0,"0,415823433",1780,0,0,1,1,0,0,2,4,menor risco,0
26239,55,0,8544,5,0,0,"0,268943475","0,127325922",0,0,0,1,0,0,2,3,menor risco,0
17553,59,0,5416,5,0,0,"0,063107605",1067,0,0,1,1,0,0,2,4,menor risco,0
22712,61,0,4000,5,0,0,"0,043755826","0,301424644",0,0,1,1,0,0,2,4,menor risco,0
30678,62,0,4533,5,0,0,"0,006939184","0,106528452",0,0,1,1,0,0,2,4,menor risco,0
23591,64,0,5416,5,0,0,"0,032592731",31,0,0,1,1,0,0,2,4,menor risco,0
16577,65,0,10200,5,0,0,"0,121582014","0,109008921",0,0,0,1,0,0,2,3,menor risco,0
1977,65,0,4600,5,0,0,"0,092494622","0,133014562",0,0,1,1,0,0,2,4,menor risco,0
18910,65,0,3300,5,0,0,"0,268252773","0,364132081",0,0,1,1,0,0,2,4,menor risco,0
11274,66,0,5416,5,0,0,"0,038303387",1283,0,0,1,1,0,0,2,4,menor risco,0
15630,67,0,6250,5,0,0,"0,012317902","0,050551912",0,0,0,1,0,0,2,3,menor risco,0
8336,68,0,1809,5,0,0,"0,053236691","0,201657459",0,0,1,1,0,0,2,4,menor risco,0
10010,73,0,10500,5,0,0,"0,079202745","0,179411485",0,0,0,1,0,0,2,3,menor risco,0
11242,73,0,4000,5,0,0,"0,01289957","0,002749313",0,0,1,1,0,0,2,4,menor risco,0
29903,74,0,7500,5,0,3,"0,855218486","0,168777496",0,0,0,1,2,2,2,7,maior risco,1
29403,78,0,1280,5,0,0,"0,025179529","0,318501171",0,0,1,1,0,0,2,4,menor risco,0
4867,78,0,6400,5,0,0,"0,04300373","0,013747852",0,0,0,1,0,0,2,3,menor risco,0
29244,80,0,2500,5,0,0,"0,064098231","0,006797281",0,0,1,1,0,0,2,4,menor risco,0
9859,82,0,4100,5,0,0,0,"0,204340405",0,0,1,1,0,0,2,4,menor risco,0
11675,84,0,5416,5,0,0,"0,053271113",51,0,0,1,1,0,0,2,4,menor risco,0
7925,25,0,820,5,0,0,"0,066742541","0,662606577",1,0,1,1,0,0,2,5,menor risco,0
32780,25,0,2900,5,0,0,"0,307189542","0,114098587",1,0,1,1,0,0,2,5,menor risco,0
32092,28,0,5100,5,0,0,"0,196370222","0,25347971",1,0,1,1,0,0,2,5,menor risco,0
12176,31,0,5400,5,0,0,"0,255752756","0,164784299",1,0,1,1,0,0,2,5,menor risco,0
2679,33,0,5000,5,0,0,"1,032129049","0,297740452",1,0,1,1,0,2,2,7,maior risco,1
22331,39,0,2300,5,0,0,"0,196713197","0,315514993",1,0,1,1,0,0,2,5,menor risco,0
9836,40,0,7833,5,0,0,"0,519925725","0,591779423",1,0,0,1,0,0,2,4,menor risco,0
32808,42,0,45833,5,0,0,"0,119244038","0,09296592",1,0,0,1,0,0,2,4,menor risco,0
15852,46,0,5667,5,0,0,"0,266621425","0,360797459",1,0,0,1,0,0,2,4,menor risco,0
7685,47,0,10500,5,0,0,"0,067601196","0,008380154",1,0,0,1,0,0,2,4,menor risco,0
13091,47,0,4200,5,0,0,0,"0,2549393",1,0,1,1,0,0,2,5,menor risco,0
26240,47,0,15900,5,0,1,"0,417504342","0,189044714",1,0,0,1,2,0,2,6,menor risco,0
7459,48,0,5416,5,0,0,"0,024233869",12,1,0,1,1,0,0,2,5,menor risco,0
30975,49,0,2769,5,0,0,"1,014996251","0,273646209",1,0,1,1,0,2,2,7,maior risco,1
23302,53,0,4166,5,0,0,"0,439156084","0,360451164",0,0,1,1,0,0,2,4,menor risco,0
28047,57,0,5416,5,0,0,"0,068366793",2882,0,0,1,1,0,0,2,4,menor risco,0
25978,59,0,3046,5,0,0,"0,412587413","0,756481785",0,0,1,1,0,0,2,4,menor risco,0
11866,60,0,2400,5,0,1,"0,84530239","0,259058726",0,0,1,1,2,2,2,8,maior risco,1
9211,60,0,20833,5,0,0,"0,09960653","0,204233465",0,0,0,1,0,0,2,3,menor risco,0
7735,61,0,5416,5,0,0,"0,000749938",1433,0,0,1,1,0,0,2,4,menor risco,0
1474,63,0,2500,5,0,0,"0,023151047","0,013194722",0,0,1,1,0,0,2,4,menor risco,0
31440,65,0,7598,5,0,0,"0,181486092","0,03487301",0,0,0,1,0,0,2,3,menor risco,0
10303,65,0,6125,5,0,0,"0,070486905","0,017466536",0,0,0,1,0,0,2,3,menor risco,0
33599,66,0,4600,5,0,0,"0,032931056","0,015431428",0,0,1,1,0,0,2,4,menor risco,0
16505,67,0,5416,5,0,0,"0,02805554",2938,0,0,1,1,0,0,2,4,menor risco,0
31064,70,0,4334,5,0,0,"0,060899693","0,023068051",0,0,1,1,0,0,2,4,menor risco,0
16757,75,0,5416,5,0,0,"0,050189443",87,0,0,1,1,0,0,2,4,menor risco,0
24605,77,0,2386,5,0,0,"0,018065186","0,382069543",0,0,1,1,0,0,2,4,menor risco,0
21443,78,0,2027,5,0,0,"0,032567313","0,16913215",0,0,1,1,0,0,2,4,menor risco,0
24381,89,0,1276,5,0,0,"0,004601917","0,002349256",0,0,1,1,0,0,2,4,menor risco,0
3729,27,0,5000,5,0,0,"0,192987262","0,057588482",1,0,1,1,0,0,2,5,menor risco,0
4395,28,0,5416,5,0,0,"0,194092611",2796,1,0,1,1,0,0,2,5,menor risco,0
28216,28,0,2500,5,0,0,"0,316234941","0,267093163",1,0,1,1,0,0,2,5,menor risco,0
10981,29,0,5641,5,0,0,"0,008382782","0,149237859",1,0,0,1,0,0,2,4,menor risco,0
755,29,0,4300,5,0,0,"0,142209743","0,164845385",1,0,1,1,0,0,2,5,menor risco,0
11550,30,0,3920,5,0,0,"1,001982088","0,172915073",1,0,1,1,0,2,2,7,maior risco,1
35617,32,0,3681,5,0,0,0,"0,210211841",1,0,1,1,0,0,2,5,menor risco,0
14123,33,0,5416,5,0,0,"0,070509205",634,1,0,1,1,0,0,2,5,menor risco,0
8212,36,0,2500,5,0,0,"0,9999999","0,81527389",1,0,1,1,0,2,2,7,maior risco,1
31268,37,0,5416,5,0,0,"0,270157258",2752,1,0,1,1,0,0,2,5,menor risco,0
22923,38,0,5416,5,1,1,"0,9999999",1708,1,0,1,1,2,2,2,9,maior risco,1
21419,38,0,1646,5,0,2,"0,984403119","0,837279903",1,0,1,1,2,2,2,9,maior risco,1
31853,43,0,6000,5,0,0,"0,096173075","0,337443759",1,0,0,1,0,0,2,4,menor risco,0
20710,44,0,5416,5,0,0,"0,097432665",134,1,0,1,1,0,0,2,5,menor risco,0
32892,45,0,5416,5,0,0,0,1414,1,0,1,1,0,0,2,5,menor risco,0
12872,46,0,9100,5,0,0,"0,052273693","0,243929239",1,0,0,1,0,0,2,4,menor risco,0
34292,55,0,4442,5,0,0,"0,55752737","1,007427414",0,0,1,1,0,0,2,4,menor risco,0
9881,55,0,5416,5,0,0,"0,109511266",1102,0,0,1,1,0,0,2,4,menor risco,0
5833,56,0,8263,5,0,0,"0,11109366","0,113020329",0,0,0,1,0,0,2,3,menor risco,0
21668,58,0,4382,5,0,0,"0,496532775","0,301163587",0,0,1,1,0,0,2,4,menor risco,0
32259,60,0,4750,5,0,0,"0,002545146","0,32666807",0,0,1,1,0,0,2,4,menor risco,0
24446,61,0,3500,5,0,0,"1,274542429","0,377320765",0,0,1,1,0,2,2,6,menor risco,0
31875,61,0,5416,5,0,0,"0,027691775",939,0,0,1,1,0,0,2,4,menor risco,0
14957,61,0,3850,5,0,0,"0,97471332","0,481693067",0,0,1,1,0,2,2,6,menor risco,0
35512,61,0,5416,5,0,0,"0,008681424",3615,0,0,1,1,0,0,2,4,menor risco,0
8319,62,0,5000,5,0,0,"0,02388851","0,00879824",0,0,1,1,0,0,2,4,menor risco,0
16647,63,0,5416,5,0,0,"0,008250287",808,0,0,1,1,0,0,2,4,menor risco,0
13095,63,0,2497,5,0,0,"0,002324459","0,15692554",0,0,1,1,0,0,2,4,menor risco,0
32040,63,0,5416,5,0,0,"0,011804091",64,0,0,1,1,0,0,2,4,menor risco,0
18694,63,0,2500,5,0,0,"0,01899017","0,43702519",0,0,1,1,0,0,2,4,menor risco,0
30916,64,0,5416,5,0,0,"0,162277076",2406,0,0,1,1,0,0,2,4,menor risco,0
13733,64,0,11750,5,0,0,0,0,0,0,0,1,0,0,0,1,menor risco,0
34191,65,0,3841,5,0,0,0,"0,527329516",0,0,1,1,0,0,2,4,menor risco,0
27673,66,0,2200,5,0,0,"0,587386615","0,246251704",0,0,1,1,0,0,2,4,menor risco,0
18238,74,0,8849,5,0,0,"0,038160579","0,261581921",0,0,0,1,0,0,2,3,menor risco,0
6392,77,0,2200,5,0,0,"0,016734352","0,010449796",0,0,1,1,0,0,2,4,menor risco,0
19043,80,0,11000,5,0,0,"0,074548564","0,010544496",0,0,0,1,0,0,2,3,menor risco,0
7675,82,0,5416,5,0,0,"0,011685131",16,0,0,1,1,0,0,2,4,menor risco,0
13848,92,0,5416,5,0,0,"0,005864017",325,0,0,1,1,0,0,2,4,menor risco,0
23424,24,0,1821,5,0,0,"0,558583106","0,375960483",1,0,1,1,0,0,2,5,menor risco,0
25334,33,0,2901,5,0,0,"0,001804153","0,00034459",1,0,1,1,0,0,2,5,menor risco,0
12751,34,0,5000,5,0,0,"0,795578785","0,234153169",1,0,1,1,0,2,2,7,maior risco,1
6370,34,0,2641,5,0,0,"0,824695884","0,191900076",1,0,1,1,0,2,2,7,maior risco,1
2346,35,0,2875,5,0,0,"0,9999999","0,162726008",1,0,1,1,0,2,2,7,maior risco,1
12759,37,0,4885,5,0,0,"0,9999999","0,440237413",1,0,1,1,0,2,2,7,maior risco,1
23404,38,0,5416,5,0,0,"0,7956696",1863,1,0,1,1,0,2,2,7,maior risco,1
24542,42,0,5416,5,0,0,"0,096879215",2107,1,0,1,1,0,0,2,5,menor risco,0
35322,45,0,6089,5,0,0,"0,081478464","0,066009852",1,0,0,1,0,0,2,4,menor risco,0
7365,46,0,5416,5,0,0,"0,016084014",1200,1,0,1,1,0,0,2,5,menor risco,0
35096,48,0,2361,5,0,0,"0,012176457","0,0042337",1,0,1,1,0,0,2,5,menor risco,0
12616,49,0,4000,5,0,0,"0,022843036","0,327668083",1,0,1,1,0,0,2,5,menor risco,0
322,50,0,2800,5,0,0,"0,300336333","0,641199572",1,0,1,1,0,0,2,5,menor risco,0
27238,51,0,5416,5,0,0,"0,055281766",1509,1,0,1,1,0,0,2,5,menor risco,0
21642,56,0,5920,5,0,0,"0,155011514","0,032258065",0,0,0,1,0,0,2,3,menor risco,0
7421,57,0,6750,5,0,0,"0,047331899","0,006813805",0,0,0,1,0,0,2,3,menor risco,0
7343,57,0,5416,5,0,0,0,1581,0,0,1,1,0,0,2,4,menor risco,0
32183,59,0,7916,5,0,0,"0,675475404","0,336112164",0,0,0,1,0,2,2,5,menor risco,0
13355,60,0,5416,5,0,0,0,2160,0,0,1,1,0,0,2,4,menor risco,0
2131,60,0,11411,5,0,0,"0,096307231","0,175779881",0,0,0,1,0,0,2,3,menor risco,0
9816,63,0,4583,5,0,0,"0,08959552","0,22513089",0,0,1,1,0,0,2,4,menor risco,0
1695,64,0,10083,5,0,0,"0,017339653","0,002578342",0,0,0,1,0,0,2,3,menor risco,0
24069,64,0,7862,5,0,0,"0,02828941","0,003306626",0,0,0,1,0,0,2,3,menor risco,0
13998,65,0,11095,5,0,0,"0,539401317","0,377253064",0,0,0,1,0,0,2,3,menor risco,0
22864,66,0,5416,5,0,0,"0,012546086",14,0,0,1,1,0,0,2,4,menor risco,0
26257,68,0,10000,5,0,0,"0,008943948","0,301269873",0,0,0,1,0,0,2,3,menor risco,0
22478,68,0,5416,5,0,0,"0,02687332",125,0,0,1,1,0,0,2,4,menor risco,0
5564,68,0,7670,5,0,0,0,"0,258636423",0,0,0,1,0,0,2,3,menor risco,0
17979,72,0,5416,5,0,0,"0,068497821",84,0,0,1,1,0,0,2,4,menor risco,0
24005,74,0,4165,5,0,0,"0,007679209","0,00456073",0,0,1,1,0,0,2,4,menor risco,0
12698,76,0,5416,5,0,0,"0,180301231",206,0,0,1,1,0,0,2,4,menor risco,0
12429,78,0,2608,5,0,0,0,"0,478727482",0,0,1,1,0,0,2,4,menor risco,0
29110,84,0,4000,5,0,0,"0,087912088","0,030492377",0,0,1,1,0,0,2,4,menor risco,0
34654,84,0,4300,5,0,0,0,0,0,0,1,1,0,0,0,2,menor risco,0
26846,88,0,4000,5,0,0,"0,008020204","0,001749563",0,0,1,1,0,0,2,4,menor risco,0
17282,90,0,7083,5,0,0,"0,007310949","0,001411632",0,0,0,1,0,0,2,3,menor risco,0
7560,25,0,2600,5,0,0,"0,961293067","0,100346021",1,0,1,1,0,2,2,7,maior risco,1
35465,27,0,4541,5,0,0,"0,555217881","0,188022897",1,0,1,1,0,0,2,5,menor risco,0
32928,27,0,5416,5,0,0,"0,04261284",964,1,0,1,1,0,0,2,5,menor risco,0
6225,29,0,7333,5,0,0,"0,730519249","0,103490592",1,0,0,1,0,2,2,6,menor risco,0
12638,30,0,4650,5,0,0,"0,180279276","0,676628682",1,0,1,1,0,0,2,5,menor risco,0
35261,31,0,8333,5,0,0,"0,026189806","0,289536837",1,0,0,1,0,0,2,4,menor risco,0
29144,31,0,6184,5,0,0,"0,035609465","0,275181892",1,0,0,1,0,0,2,4,menor risco,0
27785,34,0,5416,5,0,0,0,1159,1,0,1,1,0,0,2,5,menor risco,0
465,35,0,5605,5,0,0,"0,024560377","0,255440599",1,0,0,1,0,0,2,4,menor risco,0
12130,35,0,5415,5,0,0,"0,161989064","0,39457164",1,0,1,1,0,0,2,5,menor risco,0
3891,37,0,5416,5,0,0,"0,569095394",1150,1,0,1,1,0,0,2,5,menor risco,0
29386,39,0,6500,5,0,1,"0,541944075","0,349946162",1,0,0,1,2,0,2,6,menor risco,0
11725,39,0,3250,5,0,0,"0,285915281","0,279606275",1,0,1,1,0,0,2,5,menor risco,0
15148,44,0,5416,5,1,1,"0,953488372",2687,1,0,1,1,2,2,2,9,maior risco,1
17168,44,0,5416,5,1,1,"4,794003331",361,1,0,1,1,2,2,2,9,maior risco,1
155,44,0,1000,5,0,0,"0,020805188","0,897102897",1,0,1,1,0,0,2,5,menor risco,0
13928,46,0,4347,5,0,1,"0,202889856","0,433532659",1,0,1,1,2,0,2,7,maior risco,1
27288,46,0,5416,5,0,0,"0,175176643",2894,1,0,1,1,0,0,2,5,menor risco,0
28232,47,0,3581,5,0,0,"0,846387609","0,289223897",1,0,1,1,0,2,2,7,maior risco,1
13131,47,0,5416,5,0,0,"0,16732863",1978,1,0,1,1,0,0,2,5,menor risco,0
24252,49,0,5200,5,0,0,0,"0,670640261",1,0,1,1,0,0,2,5,menor risco,0
7441,49,0,5000,5,0,0,"0,395737633","0,793041392",1,0,1,1,0,0,2,5,menor risco,0
13825,50,0,3200,5,0,0,"0,09286149","0,162761637",1,0,1,1,0,0,2,5,menor risco,0
31331,52,0,5720,5,0,0,"0,434055374","0,396259395",1,0,0,1,0,0,2,4,menor risco,0
